id,key,value,type
162167196,building,yes,regular
162167196,street,South Tripp Avenue,addr
162167196,levels,1,building
162167196,housenumber,4855,addr
162167196,street:name,Tripp,addr
162167196,street:type,Avenue,addr
162167196,street:prefix,South,addr
162167196,building_id,455251,chicago
162167314,building,yes,regular
162167314,street,South Keating Avenue,addr
162167314,levels,1,building
162167314,housenumber,4910,addr
162167314,street:name,Keating,addr
162167314,street:type,Avenue,addr
162167314,street:prefix,South,addr
162167314,building_id,456967,chicago
162167415,building,yes,regular
162167415,street,South Keeler Avenue,addr
162167415,levels,2,building
162167415,housenumber,4923,addr
162167415,street:name,Keeler,addr
162167415,street:type,Avenue,addr
162167415,street:prefix,South,addr
162167415,building_id,457131,chicago
162167531,building,yes,regular
162167531,street,South Knox Avenue,addr
162167531,levels,1,building
162167531,housenumber,4936,addr
162167531,street:name,Knox,addr
162167531,street:type,Avenue,addr
162167531,street:prefix,South,addr
162167531,building_id,458362,chicago
162167662,building,yes,regular
162167662,street,South Kilpatrick Avenue,addr
162167662,levels,1,building
162167662,housenumber,4949,addr
162167662,street:name,Kilpatrick,addr
162167662,street:type,Avenue,addr
162167662,street:prefix,South,addr
162167662,building_id,459246,chicago
162167805,building,yes,regular
162167805,street,South Tripp Avenue,addr
162167805,levels,2,building
162167805,housenumber,5001,addr
162167805,street:name,Tripp,addr
162167805,street:type,Avenue,addr
162167805,street:prefix,South,addr
162167805,building_id,459922,chicago
162167914,building,yes,regular
162167914,street,South Kilbourn Avenue,addr
162167914,levels,2,building
162167914,housenumber,5015,addr
162167914,street:name,Kilbourn,addr
162167914,street:type,Avenue,addr
162167914,street:prefix,South,addr
162167914,building_id,460835,chicago
162168018,building,yes,regular
162168018,street,South La Crosse Avenue,addr
162168018,levels,1,building
162168018,housenumber,5026,addr
162168018,street:name,La Crosse,addr
162168018,street:type,Avenue,addr
162168018,street:prefix,South,addr
162168018,building_id,461955,chicago
162168154,building,yes,regular
162168154,street,South Knox Avenue,addr
162168154,levels,1,building
162168154,housenumber,5040,addr
162168154,street:name,Knox,addr
162168154,street:type,Avenue,addr
162168154,street:prefix,South,addr
162168154,building_id,462490,chicago
162168293,building,yes,regular
162168293,street,South Lavergne Avenue,addr
162168293,levels,1,building
162168293,housenumber,5059,addr
162168293,street:name,Lavergne,addr
162168293,street:type,Avenue,addr
162168293,street:prefix,South,addr
162168293,building_id,464057,chicago
162168395,building,yes,regular
162168395,street,South Tripp Avenue,addr
162168395,levels,2,building
162168395,housenumber,5115,addr
162168395,street:name,Tripp,addr
162168395,street:type,Avenue,addr
162168395,street:prefix,South,addr
162168395,building_id,464588,chicago
162168560,building,yes,regular
162168560,street,South Lamon Avenue,addr
162168560,levels,2,building
162168560,housenumber,5131,addr
162168560,street:name,Lamon,addr
162168560,street:type,Avenue,addr
162168560,street:prefix,South,addr
162168560,building_id,467140,chicago
162168785,building,yes,regular
162168785,street,South Lavergne Avenue,addr
162168785,levels,2,building
162168785,housenumber,5146,addr
162168785,street:name,Lavergne,addr
162168785,street:type,Avenue,addr
162168785,street:prefix,South,addr
162168785,building_id,468899,chicago
162168997,building,yes,regular
162168997,street,South Cicero Avenue,addr
162168997,levels,1,building
162168997,housenumber,5200,addr
162168997,street:name,Cicero,addr
162168997,street:type,Avenue,addr
162168997,street:prefix,South,addr
162168997,building_id,471001,chicago
162169118,building,yes,regular
162169118,street,South Kenneth Avenue,addr
162169118,levels,1,building
162169118,housenumber,5216,addr
162169118,street:name,Kenneth,addr
162169118,street:type,Avenue,addr
162169118,street:prefix,South,addr
162169118,building_id,471953,chicago
162169226,building,yes,regular
162169226,street,South Kilpatrick Avenue,addr
162169226,levels,2,building
162169226,housenumber,5232,addr
162169226,street:name,Kilpatrick,addr
162169226,street:type,Avenue,addr
162169226,street:prefix,South,addr
162169226,building_id,473606,chicago
162169330,building,yes,regular
162169330,street,South Kenneth Avenue,addr
162169330,levels,1,building
162169330,housenumber,5247,addr
162169330,street:name,Kenneth,addr
162169330,street:type,Avenue,addr
162169330,street:prefix,South,addr
162169330,building_id,474642,chicago
162169435,building,yes,regular
162169435,street,South Kilbourn Avenue,addr
162169435,levels,2,building
162169435,housenumber,5305,addr
162169435,street:name,Kilbourn,addr
162169435,street:type,Avenue,addr
162169435,street:prefix,South,addr
162169435,building_id,477652,chicago
162169551,building,yes,regular
162169551,street,South Kildare Avenue,addr
162169551,levels,2,building
162169551,housenumber,5330,addr
162169551,street:name,Kildare,addr
162169551,street:type,Avenue,addr
162169551,street:prefix,South,addr
162169551,building_id,479991,chicago
162169657,building,yes,regular
162169657,street,South Kostner Avenue,addr
162169657,levels,1,building
162169657,housenumber,5359,addr
162169657,street:name,Kostner,addr
162169657,street:type,Avenue,addr
162169657,street:prefix,South,addr
162169657,building_id,482399,chicago
162169760,building,yes,regular
162169760,street,South Tripp Avenue,addr
162169760,levels,2,building
162169760,housenumber,5426,addr
162169760,street:name,Tripp,addr
162169760,street:type,Avenue,addr
162169760,street:prefix,South,addr
162169760,building_id,485180,chicago
162169890,building,yes,regular
162169890,street,South Kildare Avenue,addr
162169890,levels,1,building
162169890,housenumber,5515,addr
162169890,street:name,Kildare,addr
162169890,street:type,Avenue,addr
162169890,street:prefix,South,addr
162169890,building_id,490261,chicago
162169990,building,yes,regular
162169990,street,South Kostner Avenue,addr
162169990,levels,1,building
162169990,housenumber,5534,addr
162169990,street:name,Kostner,addr
162169990,street:type,Avenue,addr
162169990,street:prefix,South,addr
162169990,building_id,491911,chicago
162170097,building,yes,regular
162170097,building_id,490666,chicago
162170197,building,yes,regular
162170197,building_id,450564,chicago
162170329,building,yes,regular
162170329,building_id,475865,chicago
162170436,building,yes,regular
162170436,building_id,465325,chicago
162170548,building,yes,regular
162170548,building_id,466549,chicago
162170657,building,yes,regular
162170657,building_id,475634,chicago
162170758,building,yes,regular
162170758,building_id,481328,chicago
162170872,building,yes,regular
162170872,building_id,455662,chicago
162170973,building,yes,regular
162170973,building_id,449961,chicago
162171074,building,yes,regular
162171074,building_id,450277,chicago
162171174,building,yes,regular
162171174,building_id,455797,chicago
162171275,building,yes,regular
162171275,building_id,482360,chicago
162171376,building,yes,regular
162171376,building_id,463640,chicago
162171477,building,yes,regular
162171477,building_id,454196,chicago
162171578,building,yes,regular
162171578,building_id,447583,chicago
162171679,building,yes,regular
162171679,building_id,486786,chicago
162171783,building,yes,regular
162171783,building_id,449524,chicago
162171885,building,yes,regular
162171885,building_id,490932,chicago
162171987,building,yes,regular
162171987,building_id,473652,chicago
162172088,building,yes,regular
162172088,building_id,454837,chicago
162172189,building,yes,regular
162172189,building_id,463874,chicago
162172290,building,yes,regular
162172290,building_id,864005,chicago
162172394,building,yes,regular
162172394,building_id,459605,chicago
162172495,building,yes,regular
162172495,building_id,451360,chicago
162172595,building,yes,regular
162172595,building_id,476042,chicago
162172711,building,yes,regular
162172711,building_id,456556,chicago
162172815,building,yes,regular
162172815,building_id,459056,chicago
162172915,building,yes,regular
162172915,building_id,477729,chicago
162173016,building,yes,regular
162173016,building_id,453285,chicago
162173117,building,yes,regular
162173117,building_id,477995,chicago
162221885,building,yes,regular
162221885,street,West 58th Place,addr
162221885,levels,1,building
162221885,housenumber,4159,addr
162221885,street:name,58th,addr
162221885,street:type,Place,addr
162221885,street:prefix,West,addr
162221885,building_id,509993,chicago
162222281,building,yes,regular
162222281,street,West 63rd Street,addr
162222281,levels,3,building
162222281,housenumber,4401,addr
162222281,street:name,63rd,addr
162222281,street:type,Street,addr
162222281,street:prefix,West,addr
162222281,building_id,537012,chicago
162222638,building,yes,regular
162222638,street,West 64th Street,addr
162222638,levels,1,building
162222638,housenumber,4559,addr
162222638,street:name,64th,addr
162222638,street:type,Street,addr
162222638,street:prefix,West,addr
162222638,building_id,544173,chicago
162223047,building,yes,regular
162223047,street,South Kilbourn Avenue,addr
162223047,levels,1,building
162223047,housenumber,5550,addr
162223047,street:name,Kilbourn,addr
162223047,street:type,Avenue,addr
162223047,street:prefix,South,addr
162223047,building_id,493700,chicago
162223377,building,yes,regular
162223377,street,South Kolin Avenue,addr
162223377,levels,1,building
162223377,housenumber,5611,addr
162223377,street:name,Kolin,addr
162223377,street:type,Avenue,addr
162223377,street:prefix,South,addr
162223377,building_id,496069,chicago
162223708,building,yes,regular
162223708,street,South Kenneth Avenue,addr
162223708,levels,2,building
162223708,housenumber,5631,addr
162223708,street:name,Kenneth,addr
162223708,street:type,Avenue,addr
162223708,street:prefix,South,addr
162223708,building_id,497999,chicago
162224165,building,yes,regular
162224165,street,South Kolmar Avenue,addr
162224165,levels,1,building
162224165,housenumber,5651,addr
162224165,street:name,Kolmar,addr
162224165,street:type,Avenue,addr
162224165,street:prefix,South,addr
162224165,building_id,500126,chicago
162224558,building,yes,regular
162224558,street,South Kenton Avenue,addr
162224558,levels,2,building
162224558,housenumber,5717,addr
162224558,street:name,Kenton,addr
162224558,street:type,Avenue,addr
162224558,street:prefix,South,addr
162224558,building_id,503194,chicago
162224993,building,yes,regular
162224993,street,South Kildare Avenue,addr
162224993,levels,1,building
162224993,housenumber,5743,addr
162224993,street:name,Kildare,addr
162224993,street:type,Avenue,addr
162224993,street:prefix,South,addr
162224993,building_id,505026,chicago
162225511,building,yes,regular
162225511,street,South Kenton Avenue,addr
162225511,levels,1,building
162225511,housenumber,5810,addr
162225511,street:name,Kenton,addr
162225511,street:type,Avenue,addr
162225511,street:prefix,South,addr
162225511,building_id,508244,chicago
162226061,building,yes,regular
162226061,street,South Kostner Avenue,addr
162226061,levels,1,building
162226061,housenumber,5832,addr
162226061,street:name,Kostner,addr
162226061,street:type,Avenue,addr
162226061,street:prefix,South,addr
162226061,building_id,509827,chicago
162226677,building,yes,regular
162226677,street,South Kolin Avenue,addr
162226677,levels,1,building
162226677,housenumber,5915,addr
162226677,street:name,Kolin,addr
162226677,street:type,Avenue,addr
162226677,street:prefix,South,addr
162226677,building_id,514468,chicago
162227360,building,yes,regular
162227360,street,South Kostner Avenue,addr
162227360,levels,1,building
162227360,housenumber,5934,addr
162227360,street:name,Kostner,addr
162227360,street:type,Avenue,addr
162227360,street:prefix,South,addr
162227360,building_id,516366,chicago
162227583,building,yes,regular
162227583,street,South Kenneth Avenue,addr
162227583,levels,1,building
162227583,housenumber,5954,addr
162227583,street:name,Kenneth,addr
162227583,street:type,Avenue,addr
162227583,street:prefix,South,addr
162227583,building_id,518122,chicago
162227725,building,yes,regular
162227725,street,South Kildare Avenue,addr
162227725,levels,1,building
162227725,housenumber,6011,addr
162227725,street:name,Kildare,addr
162227725,street:type,Avenue,addr
162227725,street:prefix,South,addr
162227725,building_id,520247,chicago
162227858,building,yes,regular
162227858,street,South Kilpatrick Avenue,addr
162227858,levels,2,building
162227858,housenumber,6027,addr
162227858,street:name,Kilpatrick,addr
162227858,street:type,Avenue,addr
162227858,street:prefix,South,addr
162227858,building_id,522211,chicago
162227975,building,yes,regular
162227975,street,South Tripp Avenue,addr
162227975,levels,1,building
162227975,housenumber,6042,addr
162227975,street:name,Tripp,addr
162227975,street:type,Avenue,addr
162227975,street:prefix,South,addr
162227975,building_id,523155,chicago
162228081,building,yes,regular
162228081,street,South Tripp Avenue,addr
162228081,levels,1,building
162228081,housenumber,6058,addr
162228081,street:name,Tripp,addr
162228081,street:type,Avenue,addr
162228081,street:prefix,South,addr
162228081,building_id,524621,chicago
162228250,building,yes,regular
162228250,street,South Knox Avenue,addr
162228250,levels,2,building
162228250,housenumber,6112,addr
162228250,street:name,Knox,addr
162228250,street:type,Avenue,addr
162228250,street:prefix,South,addr
162228250,building_id,527420,chicago
162228464,building,yes,regular
162228464,street,South Keeler Avenue,addr
162228464,levels,2,building
162228464,housenumber,6127,addr
162228464,street:name,Keeler,addr
162228464,street:type,Avenue,addr
162228464,street:prefix,South,addr
162228464,building_id,528181,chicago
162228621,building,yes,regular
162228621,street,South Knox Avenue,addr
162228621,levels,1,building
162228621,housenumber,6141,addr
162228621,street:name,Knox,addr
162228621,street:type,Avenue,addr
162228621,street:prefix,South,addr
162228621,building_id,529811,chicago
162228805,building,yes,regular
162228805,street,South Knox Avenue,addr
162228805,levels,1,building
162228805,housenumber,6156,addr
162228805,street:name,Knox,addr
162228805,street:type,Avenue,addr
162228805,street:prefix,South,addr
162228805,building_id,531079,chicago
162228934,building,yes,regular
162228934,street,South Keeler Avenue,addr
162228934,levels,1,building
162228934,housenumber,6212,addr
162228934,street:name,Keeler,addr
162228934,street:type,Avenue,addr
162228934,street:prefix,South,addr
162228934,building_id,532687,chicago
162229088,building,yes,regular
162229088,street,South Keeler Avenue,addr
162229088,levels,1,building
162229088,housenumber,6228,addr
162229088,street:name,Keeler,addr
162229088,street:type,Avenue,addr
162229088,street:prefix,South,addr
162229088,building_id,533735,chicago
162229218,building,yes,regular
162229218,street,South Kildare Avenue,addr
162229218,levels,2,building
162229218,housenumber,6243,addr
162229218,street:name,Kildare,addr
162229218,street:type,Avenue,addr
162229218,street:prefix,South,addr
162229218,building_id,534881,chicago
162229361,building,yes,regular
162229361,street,South Keating Avenue,addr
162229361,levels,1,building
162229361,housenumber,6324,addr
162229361,street:name,Keating,addr
162229361,street:type,Avenue,addr
162229361,street:prefix,South,addr
162229361,building_id,539461,chicago
162229496,building,yes,regular
162229496,street,South Kenneth Avenue,addr
162229496,levels,1,building
162229496,housenumber,6336,addr
162229496,street:name,Kenneth,addr
162229496,street:type,Avenue,addr
162229496,street:prefix,South,addr
162229496,building_id,540178,chicago
162229630,building,yes,regular
162229630,street,South Leclaire Avenue,addr
162229630,levels,1,building
162229630,housenumber,6347,addr
162229630,street:name,Leclaire,addr
162229630,street:type,Avenue,addr
162229630,street:prefix,South,addr
162229630,building_id,542689,chicago
162229794,building,yes,regular
162229794,street,South Kilpatrick Avenue,addr
162229794,levels,1,building
162229794,housenumber,6359,addr
162229794,street:name,Kilpatrick,addr
162229794,street:type,Avenue,addr
162229794,street:prefix,South,addr
162229794,building_id,543006,chicago
162229924,building,yes,regular
162229924,street,South Knox Avenue,addr
162229924,levels,1,building
162229924,housenumber,6411,addr
162229924,street:name,Knox,addr
162229924,street:type,Avenue,addr
162229924,street:prefix,South,addr
162229924,building_id,545376,chicago
162230054,building,yes,regular
162230054,street,South Laporte Avenue,addr
162230054,levels,1,building
162230054,housenumber,6423,addr
162230054,street:name,Laporte,addr
162230054,street:type,Avenue,addr
162230054,street:prefix,South,addr
162230054,building_id,547267,chicago
162230275,building,yes,regular
162230275,street,South Tripp Avenue,addr
162230275,levels,2,building
162230275,housenumber,6437,addr
162230275,street:name,Tripp,addr
162230275,street:type,Avenue,addr
162230275,street:prefix,South,addr
162230275,building_id,547714,chicago
162230635,building,yes,regular
162230635,building_id,518517,chicago
162231121,building,yes,regular
162231121,building_id,497586,chicago
162231279,building,yes,regular
162231279,building_id,499659,chicago
162231455,building,yes,regular
162231455,building_id,533172,chicago
162231626,building,yes,regular
162231626,building_id,545608,chicago
162231819,building,yes,regular
162231819,building_id,545549,chicago
162231988,building,yes,regular
162231988,building_id,528371,chicago
162232148,building,yes,regular
162232148,building_id,492959,chicago
162232309,building,yes,regular
162232309,building_id,521025,chicago
162232420,building,yes,regular
162232420,building_id,497021,chicago
162232589,building,yes,regular
162232589,building_id,504073,chicago
162232783,building,yes,regular
162232783,building_id,548441,chicago
162232972,building,yes,regular
162232972,building_id,520287,chicago
162233121,building,yes,regular
162233121,building_id,528189,chicago
162233229,building,yes,regular
162233229,building_id,853770,chicago
162233330,building,yes,regular
162233330,building_id,516514,chicago
162233430,building,yes,regular
162233430,building_id,539342,chicago
162233541,building,yes,regular
162233541,building_id,504466,chicago
162233647,building,yes,regular
162233647,building_id,532146,chicago
162233816,building,yes,regular
162233816,building_id,523251,chicago
162233958,building,yes,regular
162233958,building_id,493337,chicago
162234067,building,yes,regular
162234067,building_id,534826,chicago
162234198,building,yes,regular
162234198,building_id,546554,chicago
162234298,building,yes,regular
162234298,building_id,509924,chicago
162234398,building,yes,regular
162234398,building_id,503860,chicago
162234515,building,yes,regular
162234515,building_id,540527,chicago
162234621,building,yes,regular
162234621,building_id,513807,chicago
162237074,building,yes,regular
162237074,street,West Marquette Road,addr
162237074,levels,2,building
162237074,housenumber,4221,addr
162237074,street:name,Marquette,addr
162237074,street:type,Road,addr
162237074,street:prefix,West,addr
162237074,building_id,562503,chicago
162237184,building,yes,regular
162237184,street,West 66th Place,addr
162237184,levels,1,building
162237184,housenumber,4513,addr
162237184,street:name,66th,addr
162237184,street:type,Place,addr
162237184,street:prefix,West,addr
162237184,building_id,560476,chicago
162237302,building,yes,regular
162237302,street,West 66th Place,addr
162237302,levels,1,building
162237302,housenumber,4555,addr
162237302,street:name,66th,addr
162237302,street:type,Place,addr
162237302,street:prefix,West,addr
162237302,building_id,560345,chicago
162237417,building,yes,regular
162237417,street,South Kildare Avenue,addr
162237417,levels,2,building
162237417,housenumber,6448,addr
162237417,street:name,Kildare,addr
162237417,street:type,Avenue,addr
162237417,street:prefix,South,addr
162237417,building_id,549388,chicago
162237553,building,yes,regular
162237553,street,South Keating Avenue,addr
162237553,levels,2,building
162237553,housenumber,6505,addr
162237553,street:name,Keating,addr
162237553,street:type,Avenue,addr
162237553,street:prefix,South,addr
162237553,building_id,552801,chicago
162237660,building,yes,regular
162237660,street,South Kenneth Avenue,addr
162237660,levels,2,building
162237660,housenumber,6525,addr
162237660,street:name,Kenneth,addr
162237660,street:type,Avenue,addr
162237660,street:prefix,South,addr
162237660,building_id,554090,chicago
162237785,building,yes,regular
162237785,street,South Keating Avenue,addr
162237785,levels,1,building
162237785,housenumber,6546,addr
162237785,street:name,Keating,addr
162237785,street:type,Avenue,addr
162237785,street:prefix,South,addr
162237785,building_id,556361,chicago
162237901,building,yes,regular
162237901,street,South Kilpatrick Avenue,addr
162237901,levels,2,building
162237901,housenumber,6608,addr
162237901,street:name,Kilpatrick,addr
162237901,street:type,Avenue,addr
162237901,street:prefix,South,addr
162237901,building_id,558542,chicago
162238054,building,yes,regular
162238054,street,South Kilpatrick Avenue,addr
162238054,levels,1,building
162238054,housenumber,6629,addr
162238054,street:name,Kilpatrick,addr
162238054,street:type,Avenue,addr
162238054,street:prefix,South,addr
162238054,building_id,560160,chicago
162238207,building,yes,regular
162238207,street,South Kostner Avenue,addr
162238207,levels,2,building
162238207,housenumber,6652,addr
162238207,street:name,Kostner,addr
162238207,street:type,Avenue,addr
162238207,street:prefix,South,addr
162238207,building_id,561549,chicago
162238349,building,yes,regular
162238349,street,South Kilbourn Avenue,addr
162238349,levels,1,building
162238349,housenumber,6730,addr
162238349,street:name,Kilbourn,addr
162238349,street:type,Avenue,addr
162238349,street:prefix,South,addr
162238349,building_id,564543,chicago
162238502,building,yes,regular
162238502,street,South Kenneth Avenue,addr
162238502,levels,2,building
162238502,housenumber,6750,addr
162238502,street:name,Kenneth,addr
162238502,street:type,Avenue,addr
162238502,street:prefix,South,addr
162238502,building_id,566009,chicago
162238666,building,yes,regular
162238666,street,South Kildare Avenue,addr
162238666,levels,2,building
162238666,housenumber,6816,addr
162238666,street:name,Kildare,addr
162238666,street:type,Avenue,addr
162238666,street:prefix,South,addr
162238666,building_id,567778,chicago
162238898,building,yes,regular
162238898,street,South Kostner Avenue,addr
162238898,levels,1,building
162238898,housenumber,6844,addr
162238898,street:name,Kostner,addr
162238898,street:type,Avenue,addr
162238898,street:prefix,South,addr
162238898,building_id,569559,chicago
162239011,building,yes,regular
162239011,building_id,552864,chicago
162239180,building,yes,regular
162239180,building_id,567162,chicago
162239290,building,yes,regular
162239290,building_id,561955,chicago
162239470,building,yes,regular
162239470,building_id,564255,chicago
162239585,building,yes,regular
162239585,building_id,561324,chicago
162239715,building,yes,regular
162239715,building_id,550680,chicago
162239867,building,yes,regular
162239867,building_id,558942,chicago
162239968,building,yes,regular
162239968,building_id,562154,chicago
162240069,building,yes,regular
162240069,building_id,565559,chicago
162240172,building,yes,regular
162240172,building_id,555971,chicago
162240322,building,yes,regular
162240322,building_id,550491,chicago
162240427,building,yes,regular
162240427,building_id,563270,chicago
162240528,building,yes,regular
162240528,building_id,555423,chicago
162243381,building,yes,regular
162243381,street,West 81st Street,addr
162243381,levels,1,building
162243381,housenumber,4242,addr
162243381,street:name,81st,addr
162243381,street:type,Street,addr
162243381,street:prefix,West,addr
162243381,building_id,635177,chicago
162243501,building,yes,regular
162243501,street,West 79th Place,addr
162243501,levels,2,building
162243501,housenumber,4314,addr
162243501,street:name,79th,addr
162243501,street:type,Place,addr
162243501,street:prefix,West,addr
162243501,building_id,622808,chicago
162243609,building,yes,regular
162243609,street,West 81st Place,addr
162243609,levels,1,building
162243609,housenumber,4417,addr
162243609,street:name,81st,addr
162243609,street:type,Place,addr
162243609,street:prefix,West,addr
162243609,building_id,641789,chicago
162243785,building,yes,regular
162243785,street,West 79th Street,addr
162243785,levels,2,building
162243785,housenumber,4620,addr
162243785,street:name,79th,addr
162243785,street:type,Street,addr
162243785,street:prefix,West,addr
162243785,building_id,621056,chicago
162243911,building,yes,regular
162243911,street,South Cicero Avenue,addr
162243911,levels,2,building
162243911,housenumber,7451-7455,addr
162243911,street:name,Cicero,addr
162243911,street:type,Avenue,addr
162243911,street:prefix,South,addr
162243911,building_id,596570,chicago
162244035,building,yes,regular
162244035,street,South Knox Avenue,addr
162244035,levels,1,building
162244035,housenumber,7734,addr
162244035,street:name,Knox,addr
162244035,street:type,Avenue,addr
162244035,street:prefix,South,addr
162244035,building_id,613481,chicago
162244160,building,yes,regular
162244160,street,South Kenneth Avenue,addr
162244160,levels,1,building
162244160,housenumber,7764,addr
162244160,street:name,Kenneth,addr
162244160,street:type,Avenue,addr
162244160,street:prefix,South,addr
162244160,building_id,615612,chicago
162244275,building,yes,regular
162244275,street,South Kilpatrick Avenue,addr
162244275,levels,1,building
162244275,housenumber,7825,addr
162244275,street:name,Kilpatrick,addr
162244275,street:type,Avenue,addr
162244275,street:prefix,South,addr
162244275,building_id,618465,chicago
162244389,building,yes,regular
162244389,street,South Kostner Avenue,addr
162244389,levels,1,building
162244389,housenumber,7864,addr
162244389,street:name,Kostner,addr
162244389,street:type,Avenue,addr
162244389,street:prefix,South,addr
162244389,building_id,620494,chicago
162244527,building,yes,regular
162244527,street,South Kolin Avenue,addr
162244527,levels,1,building
162244527,housenumber,7943,addr
162244527,street:name,Kolin,addr
162244527,street:type,Avenue,addr
162244527,street:prefix,South,addr
162244527,building_id,626894,chicago
162244659,building,yes,regular
162244659,street,South Kolin Avenue,addr
162244659,levels,1,building
162244659,housenumber,7973,addr
162244659,street:name,Kolin,addr
162244659,street:type,Avenue,addr
162244659,street:prefix,South,addr
162244659,building_id,630470,chicago
162244772,building,yes,regular
162244772,street,South Kolin Avenue,addr
162244772,levels,1,building
162244772,housenumber,8024,addr
162244772,street:name,Kolin,addr
162244772,street:type,Avenue,addr
162244772,street:prefix,South,addr
162244772,building_id,634430,chicago
162244875,building,yes,regular
162244875,street,South Kolmar Avenue,addr
162244875,levels,1,building
162244875,housenumber,8054,addr
162244875,street:name,Kolmar,addr
162244875,street:type,Avenue,addr
162244875,street:prefix,South,addr
162244875,building_id,636104,chicago
162245140,building,yes,regular
162245140,street,South Kilbourn Avenue,addr
162245140,levels,1,building
162245140,housenumber,8125,addr
162245140,street:name,Kilbourn,addr
162245140,street:type,Avenue,addr
162245140,street:prefix,South,addr
162245140,building_id,640866,chicago
162245300,building,yes,regular
162245300,street,South Kildare Avenue,addr
162245300,levels,1,building
162245300,housenumber,8154,addr
162245300,street:name,Kildare,addr
162245300,street:type,Avenue,addr
162245300,street:prefix,South,addr
162245300,building_id,639779,chicago
162245423,building,yes,regular
162245423,street,South Scottsdale Avenue,addr
162245423,levels,1,building
162245423,housenumber,8191,addr
162245423,street:name,Scottsdale,addr
162245423,street:type,Avenue,addr
162245423,street:prefix,South,addr
162245423,building_id,642173,chicago
162245774,building,yes,regular
162245774,building_id,639481,chicago
162245991,building,yes,regular
162245991,building_id,610288,chicago
162246098,building,yes,regular
162246098,building_id,625074,chicago
162246200,building,yes,regular
162246200,building_id,627950,chicago
162246341,building,yes,regular
162246341,building_id,609900,chicago
162246491,building,yes,regular
162246491,building_id,615176,chicago
162246665,building,yes,regular
162246665,building_id,635530,chicago
162246769,building,yes,regular
162246769,building_id,633601,chicago
162246930,building,yes,regular
162246930,building_id,612470,chicago
162247051,building,yes,regular
162247051,building_id,642286,chicago
162247152,building,yes,regular
162247152,building_id,620537,chicago
162247258,building,yes,regular
162247258,building_id,644709,chicago
162247382,building,yes,regular
162247382,building_id,613611,chicago
162247509,building,yes,regular
162247509,building_id,629653,chicago
162288311,building,yes,regular
162288311,street,West 83rd Place,addr
162288311,levels,1,building
162288311,housenumber,4504,addr
162288311,street:name,83rd,addr
162288311,street:type,Place,addr
162288311,street:prefix,West,addr
162288311,building_id,652198,chicago
162288415,building,yes,regular
162288415,street,West 83rd Street,addr
162288415,levels,1,building
162288415,housenumber,4657,addr
162288415,street:name,83rd,addr
162288415,street:type,Street,addr
162288415,street:prefix,West,addr
162288415,building_id,651114,chicago
162288560,building,yes,regular
162288560,street,South Kolin Avenue,addr
162288560,levels,1,building
162288560,housenumber,8323,addr
162288560,street:name,Kolin,addr
162288560,street:type,Avenue,addr
162288560,street:prefix,South,addr
162288560,building_id,652635,chicago
162288712,building,yes,regular
162288712,street,South Kilpatrick Avenue,addr
162288712,levels,1,building
162288712,housenumber,8344,addr
162288712,street:name,Kilpatrick,addr
162288712,street:type,Avenue,addr
162288712,street:prefix,South,addr
162288712,building_id,655259,chicago
162288822,building,yes,regular
162288822,street,South Kilbourn Avenue,addr
162288822,levels,1,building
162288822,housenumber,8400,addr
162288822,street:name,Kilbourn,addr
162288822,street:type,Avenue,addr
162288822,street:prefix,South,addr
162288822,building_id,656896,chicago
162288927,building,yes,regular
162288927,street,South Kenneth Avenue,addr
162288927,levels,1,building
162288927,housenumber,8422,addr
162288927,street:name,Kenneth,addr
162288927,street:type,Avenue,addr
162288927,street:prefix,South,addr
162288927,building_id,659124,chicago
162289034,building,yes,regular
162289034,street,South Kostner Avenue,addr
162289034,levels,1,building
162289034,housenumber,8449,addr
162289034,street:name,Kostner,addr
162289034,street:type,Avenue,addr
162289034,street:prefix,South,addr
162289034,building_id,661554,chicago
162289214,building,yes,regular
162289214,street,South Kolin Avenue,addr
162289214,levels,1,building
162289214,housenumber,8514,addr
162289214,street:name,Kolin,addr
162289214,street:type,Avenue,addr
162289214,street:prefix,South,addr
162289214,building_id,664128,chicago
162289319,building,yes,regular
162289319,street,South Knox Avenue,addr
162289319,levels,1,building
162289319,housenumber,8531,addr
162289319,street:name,Knox,addr
162289319,street:type,Avenue,addr
162289319,street:prefix,South,addr
162289319,building_id,665982,chicago
162289434,building,yes,regular
162289434,street,South Kolin Avenue,addr
162289434,levels,1,building
162289434,housenumber,8549,addr
162289434,street:name,Kolin,addr
162289434,street:type,Avenue,addr
162289434,street:prefix,South,addr
162289434,building_id,667121,chicago
162289568,building,yes,regular
162289568,street,South Keating Avenue,addr
162289568,levels,1,building
162289568,housenumber,8608,addr
162289568,street:name,Keating,addr
162289568,street:type,Avenue,addr
162289568,street:prefix,South,addr
162289568,building_id,669584,chicago
162289681,building,yes,regular
162289681,street,South Kenneth Avenue,addr
162289681,levels,1,building
162289681,housenumber,8626,addr
162289681,street:name,Kenneth,addr
162289681,street:type,Avenue,addr
162289681,street:prefix,South,addr
162289681,building_id,670574,chicago
162289810,building,yes,regular
162289810,street,South Kildare Avenue,addr
162289810,levels,2,building
162289810,housenumber,8648,addr
162289810,street:name,Kildare,addr
162289810,street:type,Avenue,addr
162289810,street:prefix,South,addr
162289810,building_id,672302,chicago
162289974,building,yes,regular
162289974,building_id,666211,chicago
162290207,building,yes,regular
